sujet,compatible,acc,rt
38,c,1.0,567.0
38,i,1.0,642.0
38,i,1.0,620.0
38,c,1.0,686.0
38,c,1.0,419.0
38,i,1.0,480.0
38,c,1.0,421.0
38,i,1.0,533.0
38,c,1.0,552.0
38,i,1.0,606.0
38,c,1.0,593.0
38,c,1.0,455.0
38,c,1.0,565.0
38,i,1.0,518.0
38,i,1.0,541.0
38,i,1.0,551.0
38,c,1.0,491.0
38,i,1.0,535.0
38,c,1.0,522.0
38,i,1.0,686.0
38,c,1.0,643.0
38,c,1.0,506.0
38,i,1.0,623.0
38,c,1.0,557.0
38,c,1.0,762.0
38,i,1.0,679.0
38,i,1.0,644.0
38,c,1.0,524.0
38,c,1.0,407.0
38,c,1.0,399.0
38,c,1.0,394.0
38,c,1.0,538.0
38,i,1.0,458.0
38,c,1.0,564.0
38,c,1.0,527.0
38,c,1.0,503.0
38,i,1.0,506.0
38,i,1.0,549.0
38,i,1.0,523.0
38,c,1.0,695.0
38,i,1.0,622.0
38,i,1.0,623.0
38,c,1.0,582.0
38,c,1.0,658.0
38,c,1.0,539.0
38,i,1.0,584.0
38,c,1.0,497.0
38,i,1.0,503.0
38,c,1.0,516.0
38,i,1.0,523.0
38,i,1.0,540.0
38,i,1.0,691.0
38,c,1.0,479.0
38,c,1.0,465.0
38,c,1.0,394.0
38,i,1.0,452.0
38,i,1.0,501.0
38,i,1.0,641.0
38,i,1.0,480.0
38,i,1.0,516.0
38,i,1.0,449.0
38,c,1.0,513.0
38,c,1.0,512.0
38,c,1.0,454.0
38,i,1.0,580.0
38,i,1.0,529.0
38,c,1.0,562.0
38,i,1.0,878.0
38,c,1.0,561.0
38,c,1.0,470.0
38,i,1.0,571.0
38,i,1.0,542.0
38,c,1.0,443.0
38,i,1.0,578.0
38,i,1.0,529.0
38,i,1.0,479.0
38,c,1.0,510.0
38,c,1.0,433.0
38,i,1.0,505.0
38,c,1.0,665.0
38,i,1.0,633.0
38,c,1.0,467.0
38,c,1.0,390.0
38,i,1.0,591.0
38,i,1.0,660.0
38,i,1.0,589.0
38,i,1.0,568.0
38,c,1.0,530.0
38,c,1.0,559.0
38,c,1.0,727.0
38,i,1.0,528.0
38,c,1.0,455.0
38,c,1.0,488.0
38,c,1.0,497.0
38,i,1.0,513.0
38,c,1.0,535.0
38,i,1.0,537.0
38,i,1.0,687.0
38,c,1.0,669.0
38,c,1.0,442.0
38,c,1.0,433.0
38,c,1.0,485.0
38,c,1.0,421.0
38,i,1.0,477.0
38,c,1.0,461.0
38,c,1.0,390.0
38,i,1.0,583.0
38,c,1.0,673.0
38,i,1.0,571.0
38,c,1.0,453.0
38,i,1.0,587.0
38,i,1.0,823.0
38,i,1.0,541.0
38,i,1.0,542.0
38,c,1.0,436.0
38,i,1.0,474.0
38,c,1.0,430.0
38,i,1.0,681.0
38,c,1.0,439.0
38,i,1.0,522.0
38,i,1.0,538.0
38,c,1.0,491.0
38,c,1.0,452.0
38,c,1.0,471.0
38,c,1.0,392.0
38,i,1.0,679.0
38,i,1.0,503.0
38,c,1.0,480.0
38,c,1.0,447.0
38,c,1.0,380.0
38,c,1.0,421.0
38,c,1.0,484.0
38,c,1.0,409.0
38,i,1.0,584.0
38,i,1.0,526.0
38,c,1.0,463.0
38,c,1.0,390.0
38,i,1.0,545.0
38,i,1.0,745.0
38,i,1.0,546.0
38,i,1.0,544.0
38,c,1.0,485.0
38,c,1.0,412.0
38,c,1.0,649.0
38,c,1.0,347.0
38,c,1.0,489.0
38,c,1.0,349.0
38,c,1.0,423.0
38,c,1.0,331.0
38,i,1.0,463.0
38,i,1.0,473.0
38,c,1.0,470.0
38,i,1.0,962.0
38,i,1.0,506.0
38,c,1.0,454.0
38,i,1.0,624.0
38,c,1.0,623.0
38,i,1.0,727.0
38,c,1.0,465.0
38,c,1.0,327.0
38,c,1.0,434.0
38,i,1.0,530.0
38,i,1.0,488.0
38,i,1.0,681.0
38,c,1.0,535.0
38,i,1.0,626.0
38,c,1.0,481.0
38,i,1.0,540.0
38,i,1.0,531.0
38,i,1.0,548.0
38,c,1.0,493.0
38,i,1.0,513.0
38,i,1.0,466.0
38,i,1.0,435.0
38,i,1.0,464.0
38,i,1.0,560.0
38,i,1.0,492.0
38,i,1.0,559.0
38,i,1.0,485.0
38,i,1.0,469.0
38,i,1.0,469.0
38,i,1.0,486.0
38,c,1.0,491.0
38,c,1.0,369.0
38,c,1.0,375.0
38,c,1.0,432.0
38,i,1.0,515.0
38,c,1.0,438.0
38,c,1.0,411.0
38,c,1.0,452.0
38,i,1.0,489.0
38,c,1.0,451.0
38,i,0.0,397.0
38,i,1.0,678.0
38,i,1.0,565.0
38,c,1.0,467.0
38,c,1.0,471.0
38,c,1.0,471.0
38,i,1.0,553.0
38,c,1.0,466.0
38,c,1.0,409.0
38,i,1.0,647.0
38,i,1.0,470.0
38,c,1.0,533.0
38,i,1.0,647.0
38,i,1.0,547.0
38,i,1.0,614.0
38,c,1.0,413.0
38,c,1.0,437.0
38,c,1.0,554.0
38,i,1.0,654.0
38,i,1.0,519.0
38,c,1.0,403.0
38,c,1.0,416.0
38,i,1.0,479.0
38,i,1.0,479.0
39,i,1.0,448.0
39,i,0.0,481.0
39,c,1.0,517.0
39,i,1.0,418.0
39,i,1.0,519.0
39,c,1.0,438.0
39,c,1.0,379.0
39,i,1.0,399.0
39,i,1.0,504.0
39,i,1.0,431.0
39,c,1.0,383.0
39,c,1.0,444.0
39,c,1.0,782.0
39,i,1.0,468.0
39,i,1.0,412.0
39,c,1.0,408.0
39,i,1.0,384.0
39,i,1.0,446.0
39,c,1.0,525.0
39,c,1.0,400.0
39,i,1.0,449.0
39,c,1.0,461.0
39,i,1.0,599.0
39,c,1.0,295.0
39,c,1.0,434.0
39,i,1.0,453.0
39,c,1.0,525.0
39,c,1.0,705.0
39,c,1.0,436.0
39,c,1.0,337.0
39,i,1.0,428.0
39,i,1.0,406.0
39,i,1.0,504.0
39,i,1.0,497.0
39,c,1.0,344.0
39,i,1.0,466.0
39,i,1.0,357.0
39,i,1.0,672.0
39,c,1.0,548.0
39,i,1.0,477.0
39,c,1.0,450.0
39,i,1.0,421.0
39,c,1.0,370.0
39,i,1.0,410.0
39,i,1.0,528.0
39,c,1.0,413.0
39,c,1.0,433.0
39,i,1.0,524.0
39,i,1.0,496.0
39,i,1.0,483.0
39,i,1.0,445.0
39,c,1.0,429.0
39,i,1.0,509.0
39,c,1.0,451.0
39,i,1.0,474.0
39,c,1.0,466.0
39,c,1.0,469.0
39,i,1.0,401.0
39,i,1.0,391.0
39,c,1.0,404.0
39,c,1.0,364.0
39,c,1.0,462.0
39,c,1.0,394.0
39,i,1.0,523.0
39,i,1.0,470.0
39,i,1.0,572.0
39,i,1.0,390.0
39,c,1.0,483.0
39,c,1.0,538.0
39,i,1.0,346.0
39,c,1.0,390.0
39,i,1.0,492.0
39,i,0.0,366.0
39,c,1.0,406.0
39,c,1.0,394.0
39,i,0.0,324.0
39,c,1.0,498.0
39,c,1.0,389.0
39,i,0.0,405.0
39,c,1.0,406.0
39,i,1.0,429.0
39,c,1.0,378.0
39,c,1.0,417.0
39,c,1.0,369.0
39,c,1.0,421.0
39,i,1.0,405.0
39,i,1.0,671.0
39,c,1.0,527.0
39,c,1.0,309.0
39,c,1.0,402.0
39,i,1.0,527.0
39,c,1.0,377.0
39,c,1.0,461.0
39,i,1.0,536.0
39,i,1.0,446.0
39,c,1.0,376.0
39,i,1.0,393.0
39,c,1.0,357.0
39,c,1.0,384.0
39,c,1.0,349.0
39,i,1.0,490.0
39,i,1.0,382.0
39,i,0.0,315.0
39,i,1.0,563.0
39,c,1.0,381.0
39,c,1.0,516.0
39,i,1.0,578.0
39,c,1.0,393.0
39,i,1.0,629.0
39,i,1.0,450.0
39,c,1.0,392.0
39,c,1.0,354.0
39,i,1.0,386.0
39,c,1.0,377.0
39,i,1.0,473.0
39,i,1.0,480.0
39,i,1.0,607.0
39,c,1.0,484.0
39,i,1.0,477.0
39,i,1.0,529.0
39,c,1.0,461.0
39,i,1.0,542.0
39,c,1.0,553.0
39,i,1.0,407.0
39,i,1.0,425.0
39,c,1.0,395.0
39,c,1.0,398.0
39,i,1.0,457.0
39,i,1.0,491.0
39,i,1.0,484.0
39,c,1.0,458.0
39,i,0.0,445.0
39,c,1.0,353.0
39,i,1.0,412.0
39,c,1.0,446.0
39,c,1.0,357.0
39,c,1.0,481.0
39,i,1.0,620.0
39,c,1.0,390.0
39,c,1.0,361.0
39,i,1.0,574.0
39,i,1.0,504.0
39,i,1.0,606.0
39,c,1.0,436.0
39,i,1.0,578.0
39,c,1.0,487.0
39,c,1.0,522.0
39,c,1.0,532.0
39,i,0.0,411.0
39,c,1.0,413.0
39,c,1.0,496.0
39,i,1.0,533.0
39,c,1.0,426.0
39,i,1.0,567.0
39,c,1.0,442.0
39,c,1.0,409.0
39,i,1.0,523.0
39,c,1.0,359.0
39,c,1.0,367.0
39,i,1.0,362.0
39,i,1.0,486.0
39,i,1.0,445.0
39,c,1.0,452.0
39,c,1.0,368.0
39,i,1.0,451.0
39,i,0.0,378.0
39,c,1.0,465.0
39,i,1.0,655.0
39,c,1.0,380.0
39,c,1.0,367.0
39,c,1.0,424.0
39,i,0.0,385.0
39,i,1.0,594.0
39,i,1.0,457.0
39,c,1.0,409.0
39,c,1.0,358.0
39,c,1.0,444.0
39,c,1.0,555.0
39,i,0.0,380.0
39,i,1.0,394.0
39,i,1.0,514.0
39,c,1.0,345.0
39,i,1.0,320.0
39,c,1.0,371.0
39,c,1.0,475.0
39,c,1.0,354.0
39,i,1.0,345.0
39,c,1.0,372.0
39,i,1.0,452.0
39,i,1.0,402.0
39,c,1.0,392.0
39,c,1.0,341.0
39,c,1.0,394.0
39,i,1.0,410.0
39,i,1.0,475.0
39,i,1.0,696.0
39,i,1.0,277.0
39,i,1.0,273.0
39,i,0.0,352.0
39,i,1.0,464.0
39,c,1.0,383.0
39,c,1.0,432.0
39,c,1.0,362.0
39,c,1.0,310.0
39,i,1.0,438.0
39,c,1.0,524.0
39,i,1.0,454.0
39,c,1.0,436.0
39,c,1.0,385.0
39,c,1.0,450.0
39,i,1.0,378.0
39,c,1.0,419.0
39,i,1.0,581.0
39,c,1.0,369.0
39,i,0.0,314.0
39,i,1.0,515.0
39,c,1.0,364.0
39,c,1.0,366.0
39,i,0.0,430.0
39,c,1.0,413.0
39,i,1.0,499.0
39,c,1.0,394.0
39,i,1.0,387.0
39,i,1.0,525.0
39,c,1.0,376.0
39,c,1.0,396.0
39,i,1.0,445.0
39,i,1.0,446.0
39,c,1.0,365.0
39,c,1.0,356.0
39,i,1.0,498.0
39,c,1.0,357.0
39,i,0.0,378.0
39,i,1.0,311.0
39,c,1.0,363.0
39,i,1.0,358.0
39,c,1.0,354.0
39,c,1.0,367.0
39,c,1.0,479.0
39,c,1.0,358.0
39,c,1.0,432.0
39,i,1.0,363.0
39,i,1.0,383.0
39,i,1.0,447.0
39,i,1.0,484.0
39,i,1.0,357.0
39,i,0.0,523.0
39,c,1.0,438.0
39,i,1.0,458.0
39,c,1.0,431.0
39,i,1.0,433.0
39,i,1.0,563.0
39,c,1.0,369.0
39,c,1.0,370.0
39,i,1.0,504.0
39,c,1.0,425.0
39,c,1.0,449.0
39,c,1.0,401.0
39,i,1.0,407.0
39,c,1.0,335.0
39,i,0.0,400.0
39,i,1.0,475.0
39,c,1.0,331.0
39,c,1.0,324.0
39,c,1.0,496.0
39,i,1.0,404.0
39,i,1.0,361.0
39,i,1.0,535.0
39,i,1.0,774.0
39,i,1.0,478.0
39,i,1.0,480.0
39,c,1.0,375.0
39,c,1.0,433.0
39,i,1.0,462.0
39,c,1.0,551.0
39,c,1.0,434.0
39,i,1.0,632.0
39,i,1.0,562.0
39,i,0.0,417.0
39,i,0.0,357.0
39,i,1.0,729.0
39,c,1.0,788.0
39,i,1.0,449.0
39,i,1.0,455.0
39,c,1.0,446.0
39,c,1.0,348.0
39,c,1.0,337.0
39,i,1.0,561.0
39,i,1.0,379.0
39,c,1.0,367.0
39,i,1.0,392.0
39,c,1.0,453.0
39,c,1.0,341.0
39,c,1.0,312.0
39,i,1.0,449.0
39,c,1.0,373.0
39,c,1.0,404.0
39,c,1.0,371.0
39,i,0.0,431.0
39,i,0.0,310.0
39,i,1.0,449.0
39,i,1.0,434.0
39,i,1.0,379.0
39,i,1.0,508.0
39,i,1.0,432.0
39,c,1.0,337.0
39,c,1.0,351.0
39,i,1.0,527.0
39,c,1.0,327.0
39,c,1.0,339.0
39,i,1.0,461.0
39,i,1.0,501.0
39,i,1.0,547.0
39,i,1.0,535.0
39,c,1.0,387.0
39,i,1.0,683.0
39,c,1.0,359.0
39,i,1.0,544.0
39,c,1.0,438.0
39,c,1.0,350.0
39,i,0.0,453.0
39,c,1.0,383.0
39,c,1.0,344.0
39,i,1.0,449.0
39,c,1.0,385.0
39,c,1.0,810.0
39,c,1.0,423.0
39,i,1.0,465.0
39,c,1.0,411.0
39,i,1.0,428.0
39,c,1.0,348.0
39,i,1.0,350.0
39,i,1.0,489.0
39,i,0.0,331.0
39,c,1.0,356.0
39,i,0.0,429.0
39,c,1.0,410.0
39,c,1.0,570.0
39,c,1.0,294.0
39,c,1.0,456.0
39,i,1.0,679.0
39,i,1.0,413.0
39,c,1.0,460.0
39,i,1.0,474.0
39,i,1.0,480.0
39,c,1.0,424.0
39,c,1.0,445.0
39,c,1.0,611.0
39,c,1.0,387.0
39,c,1.0,497.0
39,i,1.0,501.0
39,c,1.0,441.0
39,c,1.0,558.0
39,c,1.0,383.0
39,i,1.0,382.0
39,i,1.0,455.0
39,c,1.0,416.0
39,c,1.0,367.0
39,i,1.0,464.0
39,i,1.0,384.0
39,i,0.0,340.0
39,i,1.0,481.0
39,c,1.0,404.0
39,i,0.0,387.0
39,c,1.0,381.0
39,c,1.0,480.0
39,i,1.0,576.0
39,c,1.0,374.0
41,c,1.0,536.0
41,c,1.0,589.0
41,c,1.0,445.0
41,c,1.0,439.0
41,i,1.0,523.0
41,c,1.0,482.0
41,i,1.0,510.0
41,c,1.0,450.0
41,i,1.0,481.0
41,c,1.0,438.0
41,i,1.0,432.0
41,c,1.0,520.0
41,i,1.0,516.0
41,c,1.0,487.0
41,i,1.0,610.0
41,i,1.0,567.0
41,c,1.0,680.0
41,c,1.0,426.0
41,c,1.0,426.0
41,i,0.0,511.0
41,i,1.0,569.0
41,c,1.0,479.0
41,i,1.0,537.0
41,i,1.0,555.0
41,i,1.0,447.0
41,c,1.0,497.0
41,i,1.0,517.0
41,c,1.0,538.0
41,c,1.0,456.0
41,i,1.0,432.0
41,i,1.0,375.0
41,c,1.0,381.0
41,i,1.0,366.0
41,c,1.0,401.0
41,i,0.0,492.0
41,i,1.0,597.0
41,i,1.0,557.0
41,i,1.0,496.0
41,i,1.0,402.0
41,i,1.0,505.0
41,c,1.0,513.0
41,i,1.0,490.0
41,c,1.0,435.0
41,c,1.0,422.0
41,c,1.0,399.0
41,c,1.0,550.0
41,i,1.0,543.0
41,i,1.0,552.0
41,i,1.0,503.0
41,c,1.0,378.0
41,c,1.0,404.0
41,i,1.0,442.0
41,c,1.0,446.0
41,c,1.0,407.0
41,i,1.0,509.0
41,i,1.0,466.0
41,i,1.0,484.0
41,c,1.0,394.0
41,c,1.0,461.0
41,c,1.0,444.0
41,i,1.0,497.0
41,c,1.0,445.0
41,c,1.0,433.0
41,c,1.0,399.0
41,c,1.0,420.0
41,c,1.0,371.0
41,c,1.0,436.0
41,c,1.0,400.0
41,i,1.0,546.0
41,i,1.0,526.0
41,c,1.0,437.0
41,i,1.0,525.0
41,i,1.0,518.0
41,i,1.0,581.0
41,i,1.0,547.0
41,i,1.0,480.0
41,i,1.0,540.0
41,c,1.0,434.0
41,c,1.0,408.0
41,c,1.0,437.0
41,i,1.0,529.0
41,i,1.0,469.0
41,i,1.0,504.0
41,c,1.0,432.0
41,i,1.0,595.0
41,i,1.0,538.0
41,i,1.0,463.0
41,c,1.0,491.0
41,c,1.0,378.0
41,c,1.0,420.0
41,i,1.0,479.0
41,c,1.0,366.0
41,c,1.0,483.0
41,c,1.0,395.0
41,i,1.0,510.0
41,i,1.0,518.0
41,c,1.0,387.0
41,c,1.0,430.0
41,c,1.0,415.0
41,i,1.0,505.0
41,i,1.0,452.0
41,c,1.0,409.0
41,c,1.0,444.0
41,i,0.0,401.0
41,i,1.0,520.0
41,i,1.0,543.0
41,c,1.0,412.0
41,i,1.0,501.0
41,i,1.0,473.0
41,c,1.0,403.0
41,i,1.0,521.0
41,c,1.0,505.0
41,i,1.0,582.0
41,c,1.0,442.0
41,c,1.0,515.0
41,i,1.0,636.0
41,i,1.0,518.0
41,i,1.0,613.0
41,c,1.0,453.0
41,i,1.0,568.0
41,c,1.0,519.0
41,c,1.0,532.0
41,i,1.0,607.0
41,i,1.0,504.0
41,c,1.0,454.0
41,c,1.0,533.0
41,i,1.0,476.0
41,i,1.0,527.0
41,i,1.0,460.0
41,c,1.0,407.0
41,i,1.0,439.0
41,i,1.0,496.0
41,i,1.0,521.0
41,c,1.0,407.0
41,c,1.0,486.0
41,c,1.0,511.0
41,c,1.0,537.0
41,c,1.0,438.0
41,c,1.0,449.0
41,c,1.0,392.0
41,c,1.0,404.0
41,i,0.0,398.0
41,c,1.0,432.0
41,i,1.0,541.0
41,i,1.0,454.0
41,i,0.0,404.0
41,c,1.0,509.0
41,i,1.0,574.0
41,c,1.0,406.0
41,i,1.0,509.0
41,c,1.0,459.0
41,i,1.0,529.0
41,i,1.0,591.0
41,i,1.0,609.0
41,i,1.0,504.0
41,c,1.0,444.0
41,i,1.0,513.0
41,c,1.0,480.0
41,c,1.0,410.0
41,i,1.0,552.0
41,c,1.0,398.0
41,c,1.0,660.0
41,i,1.0,484.0
41,c,1.0,458.0
41,c,1.0,425.0
41,c,1.0,404.0
41,c,1.0,392.0
41,i,1.0,651.0
41,i,1.0,553.0
41,i,1.0,570.0
41,c,1.0,451.0
41,i,1.0,517.0
41,c,1.0,507.0
41,c,1.0,508.0
41,i,0.0,410.0
41,c,1.0,476.0
41,i,1.0,473.0
41,i,1.0,481.0
41,c,1.0,485.0
41,i,1.0,515.0
