Type,RT,ACC,RT_target,Hit,Miss,FA,CR,sujet,Hit_rate,Miss_rate,FA_rate,CR_rate,Mean_RT_target
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,431.0,1.0,431.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,392.0,1.0,392.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,355.0,1.0,355.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,391.0,1.0,391.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,336.0,1.0,336.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,326.0,1.0,326.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,334.0,1.0,334.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,340.0,1.0,340.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,407.0,1.0,407.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,377.0,1.0,377.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,421.0,1.0,421.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,463.0,1.0,463.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,415.0,1.0,415.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,383.0,1.0,383.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,380.0,1.0,380.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,356.0,1.0,356.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,399.0,1.0,399.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,351.0,1.0,351.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,366.0,1.0,366.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,376.0,1.0,376.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,337.0,1.0,337.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,350.0,1.0,350.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,366.0,1.0,366.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,394.0,1.0,394.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,381.0,1.0,381.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,383.0,1.0,383.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,348.0,1.0,348.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,391.0,1.0,391.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,352.0,1.0,352.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,400.0,1.0,400.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,391.0,1.0,391.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,356.0,1.0,356.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,422.0,1.0,422.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,368.0,1.0,368.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,419.0,1.0,419.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,401.0,1.0,401.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,368.0,1.0,368.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,376.0,1.0,376.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,423.0,1.0,423.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,399.0,1.0,399.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,430.0,1.0,430.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,429.0,1.0,429.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,364.0,1.0,364.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,348.0,1.0,348.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,408.0,1.0,408.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,356.0,1.0,356.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,356.0,1.0,356.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,358.0,1.0,358.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,367.0,1.0,367.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,337.0,1.0,337.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,425.0,1.0,425.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,395.0,1.0,395.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,415.0,1.0,415.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,361.0,1.0,361.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,465.0,1.0,465.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,431.0,1.0,431.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,456.0,1.0,456.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,402.0,1.0,402.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
non_target,,1.0,,0.0,0.0,0.0,1.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
target,481.0,1.0,481.0,1.0,0.0,0.0,0.0,50,1.0,0.0,0.004464285714285714,0.9955357142857143,391.5729166666667
